step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,loss
220000,1,1536,12,12,128,1.0,1,Dense,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1.6731677237491192
230000,1,1536,12,12,128,1.0,1,Dense,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1.653012684989429
240000,1,1536,12,12,128,1.0,1,Dense,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1.6483791402396053
249000,1,1536,12,12,128,1.0,1,Dense,42,0.5,368123904.0,368123904.0,556775937933312.0,130000000000,1.63400281888654
0,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,10.875052854122622
10000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,3.0584390415785765
20000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.7339147286821706
30000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.596863988724454
40000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.4634249471458776
50000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.495401691331924
60000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.402167019027484
70000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.4283826638477803
80000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.32646229739253
90000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.288354474982382
100000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.263900634249472
110000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.35
120000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.2512684989429177
130000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.24561310782241
140000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.233879492600422
150000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.223414376321353
160000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.22577519379845
170000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.196124031007752
180000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.154008104298802
190000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.1636539816772373
200000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.1301532769556024
210000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.1221282593375617
220000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.133738548273432
230000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.103417899929528
240000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.104704016913319
249000,64,512,8,8,64,1.0,1,S-Base,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.102307963354475
0,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,10.87938689217759
10000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,3.1085623678646934
20000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.7068710359408032
30000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.7549859055673007
40000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.6283121916842846
50000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.6381606765327694
60000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.412667371388302
70000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.5472692036645523
80000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.5432875264270614
90000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.455584918957012
100000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.4730091613812544
110000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.4336680761099365
120000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.3886892177589854
130000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.4018851303735023
140000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.393974630021141
150000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.32950140944327
160000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.33084918957012
170000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.247445384073291
180000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.3077959830866805
190000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.304748062015504
200000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.290274841437632
210000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.324903100775194
220000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.261997885835095
230000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.2215468639887246
240000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.2415433403805496
249000,64,512,8,8,64,1.0,1,Hash,42,0.5,555892736.0,27279360.0,72520522792960.0,130000000000,2.2351479915433403
0,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,10.874348132487668
10000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.941032417195208
20000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.6211416490486257
30000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.49547216349542
40000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.4186222692036647
50000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.3095665961945038
60000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.2526955602537
70000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.224066243833686
80000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.174594785059901
90000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.139446793516561
100000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.1159971811134604
110000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.054756871035941
120000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.0935341789992954
130000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.1206747709654685
140000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.106694855532065
150000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.011627906976744
160000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.025475687103594
170000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.944406272022551
180000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.9531448202959831
190000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.9401955602537
200000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.9549506694855527
210000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.8931289640591968
220000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.892477096546864
230000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.872692036645525
240000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.921485200845666
249000,512,512,8,8,64,1.0,1,S-Base,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.884725158562368
0,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,10.86892177589852
10000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.9058844256518674
20000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.77692036645525
30000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.550264270613108
40000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.389393939393939
50000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.419679351656096
60000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.332179351656096
70000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.3076814658210005
80000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.2460887949260044
90000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.215803382663848
100000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.236046511627907
110000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.179686398872445
120000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.1521317829457365
130000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.200792811839324
140000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.14211592670895
150000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.123291050035236
160000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.1446088794926004
170000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.040688865398168
180000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.121194503171248
190000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.030725863284003
200000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.0887420718816068
210000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.0375528541226218
220000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.020621916842847
230000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.00034355179704
240000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,1.9702078928823117
249000,512,512,8,8,64,1.0,1,Hash,42,0.5,4314906624.0,27279360.0,73482595467264.0,130000000000,2.0140415785764625
0,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,10.892389006342494
10000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,2.0956483439041578
20000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.7890724101479916
30000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.7339059196617337
40000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.6293076109936575
50000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.5762200493305143
60000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.5211989076814658
70000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.5427369626497534
80000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.5168648696264977
90000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.52072762508809
100000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.4296423537702607
110000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.465975158562368
120000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.4231324876673714
130000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.4185165609584214
140000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.3864517265680056
150000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.361958245243129
160000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.313887420718816
170000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.3291138125440451
180000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2992732558139537
190000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2967406624383369
200000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2765724101479916
210000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2594080338266385
220000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2824304087385483
230000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2506959126145172
240000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2534311134601832
249000,1,2048,24,16,128,1.0,1,Dense,42,0.5,1308819456.0,1308819456.0,1759063985618944.0,130000000000,1.2419617688513038
0,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,10.898379140239603
10000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.882007575757576
20000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.659584214235377
30000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.5418957011980268
40000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.457417195207893
50000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.393987843551797
60000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.3638477801268498
70000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.349991190979563
80000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.300599013389711
90000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2484848484848483
100000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2824304087385483
110000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2037922832980972
120000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1778981677237492
130000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2013257575757577
140000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1417591613812543
150000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.12651955602537
160000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.144652924594785
170000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.138099013389711
180000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1255725863284003
190000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1000550563777307
200000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.0849387773079633
210000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.0694459126145173
220000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.054882399577167
230000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.0603197674418603
240000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.0434901338971103
249000,64,2048,24,16,128,1.0,1,S-Base,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.0416578576462296
0,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,10.89182522903453
10000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,2.105681818181818
20000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.7509425651867512
30000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.6472868217054264
40000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.5561619097956307
50000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.5598088442565188
60000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.497339675828048
70000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.458328928823115
80000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.4695428118393234
90000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.3632575757575758
100000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.37849718111346
110000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.3622093023255817
120000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.288156272022551
130000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.269604474982382
140000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2602889358703313
150000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2305320648343905
160000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.219529598308668
170000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.223577343199436
180000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.2007091261451726
190000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.183654862579281
200000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1527704369274137
210000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.136332804792107
220000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1564437984496123
230000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.134412438336857
240000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1349938336856942
249000,64,2048,24,16,128,1.0,1,Hash,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,1.1076814658210008
0,512,2048,24,16,128,1.0,1,Hash,42,0.5,207077179392.0,1308819456.0,1772258125152256.0,130000000000,10.897603946441157
10000,512,2048,24,16,128,1.0,1,Hash,42,0.5,207077179392.0,1308819456.0,1772258125152256.0,130000000000,2.0085359408033825
20000,512,2048,24,16,128,1.0,1,Hash,42,0.5,207077179392.0,1308819456.0,1772258125152256.0,130000000000,1.7465380549682876
30000,512,2048,24,16,128,1.0,1,Hash,42,0.5,207077179392.0,1308819456.0,1772258125152256.0,130000000000,1.6266032417195209
40000,512,2048,24,16,128,1.0,1,Hash,42,0.5,207077179392.0,1308819456.0,1772258125152256.0,130000000000,1.5625660676532769
